id	frequency	board	fill
31b783a48615a14a6017e77d9c98943b	448	Qb,Pb,Kb,Bw,Nb,Pw,Qw,Pb,Kb,,,,,,,Bw,Qw,,,,,,,Rb,Nb,,,Rb,Rb,,,Pb,Rw,,,Rb,Rb,,,Qb,Kw,,,,,,,Bb,Qb,,,,,,,Rw,Pw,Qw,Nb,Rb,Kb,Qb,Bw,Nw	darkGray	
31bddbf4b8ff4def174cbb65d3c25dbf	448	Qb,Pb,Kb,Bw,Nb,Pw,Qw,Pb,Kb,,,,,,,Bw,Qw,,,,,,,Rb,Nb,,,Rb,Rb,,,Pb,Rw,,,Rb,Rb,,,Qb,Kw,,,,,,,Bb,Qb,,,,,,,Rw,Pw,Qw,Nb,Rb,Kb,Qb,Bw,Nw	darkGray	
31c00afa46be68983c87b0af649bacff	2558	Rw,Pb,Qb,Nb,Rw,Kb,Qw,Kw,Pb,,,,,,,Nw,Qb,,,,,,,Pb,Bw,,,,,,,Qw,Rb,,,,,,,Bb,Pw,,,,,,,Nb,Qw,,,,,,,Pw,Qw,Kw,Pw,Nw,Bb,Kb,Pb,Pb	darkRed	
320a7875a9234a29cec5f4a11702518a	3719	Rw,Qb,Nw,Rb,Pw,Qw,Nb,Qw,Rw,,,,,,,Bw,Rw,,,,,,,Qb,Rw,,,,,,,Pb,Rw,,,,,,,Rw,Rw,,,,,,,Bb,Rw,,,,,,,Qw,Rw,Nw,Pb,Kb,Bw,Nb,Pw,Bb	lightGray	
320d08536f20a73e2173422b10ee8160	3186	Nw,Pw,Nb,Bw,Qb,Pb,Nw,Kb,Kb,,,,,,,Kw,Rb,,,,,,,Bb,Nb,,,,,,,Nw,Qw,,,,,,,Rb,Kw,,,,,,,Kb,Rw,,,,,,,Bw,Qb,Pw,Nb,Bw,Kb,Pb,Nw,Pw	lightGray	
320e3c1bb535b1b4a91f19d93799e875	388	Rw,Qw,Bb,Rw,Pb,Qb,Bw,Bw,Qw,,,,,,,Pb,Bb,,,,,,,Qb,Nw,,,,,,,Nb,Pb,,,,,,,Rw,Qb,,,,,,,Pw,Bw,,,,,,,Qw,Rb,Kb,Bw,Nb,Pw,Kw,Bb,Pw	darkGray	
3232c47c1a3c77bab032890f9df268ce	2620	Bb,Qb,Bw,Rw,Pb,Qw,Bb,Nw,Pw,,,,,,,Qw,Kw,,,,,,,Kb,Qb,,,,,,,Rw,Nw,,,,,,,Bb,Pb,,,,,,,Qb,Kb,,,,,,,Pb,Pb,Bb,Kw,Pb,Nw,Bw,Kb,Qw	darkGray	
32444c7252f48dcd1280341cd78550eb	1759	Qb,Nb,Rw,Kw,Qb,Nw,Pb,Nw,Rw,,,,,,,Pb,Bb,,,,,,,Nw,Qb,,,,,,,Bw,Pb,,,,,,,Kb,Rb,,,,,,,Pw,Bw,,,,,,,Nb,Kw,Bb,Rw,Pb,Qb,Bw,Rb,Nw	lightGray	
327eaad015e1c909cf41835dc9ae11af	3153	Nw,Nw,Pb,Kw,Bb,Nb,Pw,Rb,Nb,,,,,,,Qb,Pw,,,,,,,Pb,Kb,,,Nb,Nb,,,Rb,Bw,,,Nb,Nb,,,Bw,Nw,,,,,,,Qw,Pb,,,,,,,Pw,Bw,Bb,Qw,Pb,Rw,Nw,Qb,Pw	lightRed	
328da238e2eec42d879788886b8d90fe	3747	Bw,Qb,Nw,Rb,Kb,Qw,Nb,Pw,Nb,,,,,,,Kw,Qw,,,,,,,Bb,Kw,,,Pw,Pw,,,Nw,Rw,,,Pw,Pw,,,Pb,Nw,,,,,,,Kb,Qb,,,,,,,Bw,Nb,Bw,Kb,Pw,Nb,Bb,Kw,Rb	lightGray	
32bdd2f86ca91bda31996cee0dc4f08d	4069	Pw,Bw,Nb,Pb,Kb,Bb,Nw,Bb,Pb,,,,,,,Pw,Rw,,,,,,,Kw,Bw,,,,,,,Bw,Kb,,,,,,,Nb,Pw,,,,,,,Pb,Rb,,,,,,,Kb,Pw,Qw,Kb,Rw,Nb,Qb,Kw,Bb	lightGray	
3337fe50bac988b7957fd5ea19c38fd9	3751	Pw,Pb,Kb,Bw,Nb,Pw,Kw,Qw,Bw,,,,,,,Qw,Nb,,,,,,,Pw,Pb,,,,,,,Rb,Kb,,,,,,,Bw,Bb,,,,,,,Qb,Nw,,,,,,,Pb,Kw,Pw,Rb,Bb,Kw,Pb,Rw,Qb	lightRed	
333b557164941ea604697bbb03e5b950	2350	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Kb,,,,,,,Pw,Qw,,,,,,,Rb,Bb,,,Kb,Kb,,,Bw,Rw,,,Kb,Kb,,,Qb,Kw,,,,,,,Pb,Qb,,,,,,,Rw,Qw,Rb,Bw,Qb,Pb,Rw,Bb,Kw	darkRed	
334f4e243f330735fbbf4f15e8fa12dd	190	Bb,Qb,Pb,Rw,Nb,Qw,Kb,Pb,Qb,,,,,,,Nb,Kw,,,,,,,Bw,Rw,,,,,,,Kb,Nb,,,,,,,Pb,Qw,,,,,,,Nw,Kb,,,,,,,Bb,Qb,Nb,Bw,Kb,Pb,Nw,Bb,Pb	darkGray	
3368a95470997d36032b30f6619720cf	1187	Pb,Qw,Nb,Rw,Pb,Qb,Nw,Pb,Qb,,,,,,,Pb,Bw,,,,,,,Rw,Rw,,,,,,,Bw,Pb,,,,,,,Qb,Qw,,,,,,,Pw,Bb,,,,,,,Rb,Kw,Qw,Bb,Rw,Pb,Qb,Bw,Qb	lightRed	
33699c9dbec35f3a022ba06d57dd4bc8	12	Rw,Kb,Rb,Nw,Kb,Qw,Pw,Kw,Rw,,,,,,,Qb,Rw,,,,,,,Pb,Rw,,,Bw,Bw,,,Rb,Rw,,,Bw,Bw,,,Bw,Rw,,,,,,,Qw,Rw,,,,,,,Pw,Rw,Pw,Nb,Bb,Kw,Pb,Nw,Pw	lightGray	
336dd2f086972931819472fc6fcf8629	2469	Rb,Nw,Bb,Kb,Rb,Nb,Bw,Bb,Pb,,,,,,,Rw,Nw,,,,,,,Bb,Bb,,,,,,,Qw,Kw,,,,,,,Pw,Pw,,,,,,,Rb,Rb,,,,,,,Nw,Nw,Qw,Kb,Rw,Nb,Qb,Kw,Nw	lightRed	
3371ce36c34a081105a33a57106d52e8	1974	Pw,Nw,Qb,Kb,Rb,Nb,Qw,Bw,Pb,,,,,,,Kb,Qb,,,,,,,Rb,Bw,,,,,,,Nw,Rb,,,,,,,Bb,Pw,,,,,,,Kw,Qw,,,,,,,Rw,Qb,Kw,Rw,Nw,Qb,Kb,Rb,Bw	lightGray	
337b3d40c3feaad1a34ded59450c248f	1072	Pb,Rw,Bb,Qb,Pb,Rb,Bw,Kw,Pw,,,,,,,Pw,Rb,,,,,,,Nb,Bw,,,,,,,Bw,Qb,,,,,,,Kb,Pb,,,,,,,Pb,Rw,,,,,,,Nw,Bw,Kb,Bw,Nb,Pw,Kw,Bb,Bw	lightRed	
339a7b71f679d438640fca41b1c17498	3425	Qw,Kb,Rb,Nw,Bb,Kw,Rw,Kb,Kw,,,,,,,Kb,Pw,,,,,,,Rb,Nw,,,,,,,Nb,Bb,,,,,,,Qw,Kb,,,,,,,Kw,Pb,,,,,,,Rw,Pb,Qb,Bw,Rb,Pw,Qw,Bb,Pb	darkRed	
342c424f8851c7d61d2f3449a438a756	3164	Pb,Rb,Kb,Qw,Nb,Pw,Kw,Pb,Kb,,,,,,,Rb,Qw,,,,,,,Pw,Nb,,,Bb,Bb,,,Qw,Rw,,,Bb,Bb,,,Bb,Kw,,,,,,,Rw,Qb,,,,,,,Kw,Qb,Pw,Nb,Qb,Kw,Pb,Nw,Qw	lightGray	
342c9ffaf0e2bbf3e3ab638d74b3db8c	2586	Kw,Kw,Pw,Nw,Bb,Kb,Rb,Pb,Qb,,,,,,,Bb,Bw,,,,,,,Qw,Rw,,,Nb,Nb,,,Pw,Pb,,,Nb,Nb,,,Rb,Qw,,,,,,,Bw,Bb,,,,,,,Qb,Pb,Nw,Bb,Kw,Pw,Nb,Bw,Pb	darkGray	
347209092b1ad0c5e567d8b70ecdd66b	2153	Bb,Rw,Bb,Qb,Pb,Rb,Bw,Nb,Qw,,,,,,,Rb,Bb,,,,,,,Nw,Rb,,,Rb,Rb,,,Bb,Pw,,,Rb,Rb,,,Qw,Qb,,,,,,,Pw,Bw,,,,,,,Nb,Rw,Rb,Pw,Qw,Bb,Rw,Pb,Bb	darkRed	
34fbe5393d016d2ab5b093ee34a0db47	1034	Kb,Pb,Nw,Bb,Kw,Pw,Nb,Nb,Nw,,,,,,,Kb,Bb,,,,,,,Bw,Kb,,,,,,,Nb,Pb,,,,,,,Pw,Nb,,,,,,,Qw,Qw,,,,,,,Bb,Qw,Qb,Nw,Rb,Kb,Bw,Nb,Kw	darkRed	
3520a237cb77f50cfab574016050bf6f	1213	Pw,Kb,Qw,Nb,Rw,Kw,Qb,Pw,Pw,,,,,,,Rb,Qw,,,,,,,Pw,Bb,,,,,,,Qb,Rw,,,,,,,Bw,Pb,,,,,,,Rw,Qb,,,,,,,Pb,Rb,Nw,Qb,Pw,Rb,Nb,Qw,Nw	darkGray	
35412bec8c10025079a42cdbe0c31ba9	3236	Qw,Pb,Qb,Bw,Nb,Pw,Qw,Bb,Nb,,,,,,,Pb,Rw,,,,,,,Qb,Kb,,,Qb,Qb,,,Bw,Qw,,,Qb,Qb,,,Rb,Nw,,,,,,,Pw,Rb,,,,,,,Qw,Pw,Nw,Qb,Kb,Rb,Nb,Qw,Bw	lightGray	
35854630016e2a963a28e412011df5dc	3441	Pw,Kb,Bw,Nw,Pb,Kw,Bb,Qw,Bb,,,,,,,Pw,Nw,,,,,,,Rb,Pb,,,Rb,Rb,,,Bw,Kb,,,Rb,Rb,,,Qb,Bw,,,,,,,Pb,Nb,,,,,,,Rw,Qb,Bb,Rw,Pb,Qb,Bw,Rb,Kb	lightRed	
35a04161e33d5efadf033930f9876b00	2797	Pb,Rb,Bw,Qb,Kw,Rw,Nb,Kb,Pw,,,,,,,Qw,Rb,,,,,,,Kb,Bb,,,Pb,Pb,,,Rb,Qw,,,Pb,Pb,,,Nw,Pb,,,,,,,Qb,Rw,,,,,,,Kw,Pb,Pb,Qb,Bb,Rw,Pw,Qw,Pb	darkGray	
35a70953641b07ef434e847ee4a971c3	310	Pb,Qw,Bb,Rb,Pw,Qb,Nw,Pb,Pb,,,,,,,Nb,Nw,,,,,,,Bw,Bb,,,Bb,Bb,,,Kw,Kw,,,Bb,Bb,,,Pw,Pw,,,,,,,Nw,Nb,,,,,,,Bb,Pw,Qb,Bw,Rw,Pb,Qw,Bb,Kw	lightGray	
35aeb961daa2403f78b910e36e501d62	3188	Pw,Nw,Rb,Kb,Qw,Nb,Rw,Kw,Bb,,,,,,,Pb,Kw,,,,,,,Nw,Pw,,,,,,,Bb,Nb,,,,,,,Kw,Bw,,,,,,,Pw,Kb,,,,,,,Nb,Nw,Bb,Rw,Pw,Qw,Nw,Rb,Bw	lightGray	
35bc65303afc46ce881e07e91f0c13a2	3534	Pw,Bb,Qw,Pw,Rb,Bw,Qb,Kb,Nb,,,,,,,Nb,Bw,,,,,,,Pw,Kw,,,,,,,Kw,Pw,,,,,,,Bb,Nw,,,,,,,Nw,Bb,,,,,,,Pb,Qw,Kb,Rb,Nw,Qb,Pb,Rw,Kb	darkRed	
35cae7eec9025e264a5e020f8743b4ae	1003	Nw,Pw,Kw,Bw,Nb,Pb,Kb,Rb,Pw,,,,,,,Qw,Qw,,,,,,,Pw,Bw,,,Bb,Bb,,,Rw,Rb,,,Bb,Bb,,,Bb,Pb,,,,,,,Qb,Qb,,,,,,,Pb,Nb,Qb,Nw,Rw,Kw,Qw,Nb,Pw	lightRed	
35d1e0dbb0ad887b85e71967f76f7c0e	2728	Bw,Qb,Bw,Rw,Pb,Qw,Bb,Bb,Nb,,,,,,,Kb,Bw,,,,,,,Qw,Kw,,,,,,,Nw,Pw,,,,,,,Rb,Nw,,,,,,,Pb,Bb,,,,,,,Kb,Pw,Pb,Kb,Bw,Nb,Pw,Kw,Qw	darkRed	
35dbe77952899990ae3d5f9a4c6e6266	1033	Nb,Bb,Kw,Pw,Nb,Bw,Kb,Rw,Rb,,,,,,,Nb,Nw,,,,,,,Qw,Bb,,,,,,,Kw,Kw,,,,,,,Rw,Pw,,,,,,,Nw,Nb,,,,,,,Qb,Bb,Bw,Kb,Pw,Nb,Bb,Kw,Kb	lightRed	
35e27c066333305a4a6ebb1abae9963f	926	Pb,Bb,Nw,Pb,Kb,Bw,Nb,Bw,Bw,,,,,,,Rw,Qb,,,,,,,Nb,Kw,,,Qb,Qb,,,Qw,Rw,,,Qb,Qb,,,Kb,Bb,,,,,,,Rb,Qw,,,,,,,Nw,Nb,Bw,Rb,Pb,Qb,Bb,Rw,Qw	lightRed	
363f0d958463d227b1236c6d234769c3	491	Nb,Bw,Nb,Pb,Kb,Bb,Nw,Nw,Kw,,,,,,,Rb,Qb,,,,,,,Nw,Nb,,,Rb,Rb,,,Qb,Rw,,,Rb,Rb,,,Kw,Kb,,,,,,,Rw,Qw,,,,,,,Nb,Qb,Nb,Pw,Kb,Bw,Nw,Pb,Nb	darkRed	
3672d3702660f754f9273515a82b1f21	3978	Rw,Rw,Bb,Qw,Kb,Rb,Bw,Rb,Rb,,,,,,,Nw,Pw,,,,,,,Bb,Qb,,,,,,,Qw,Bw,,,,,,,Pw,Rw,,,,,,,Nb,Pb,,,,,,,Bw,Rb,Kb,Rb,Nw,Qb,Kw,Rw,Nb	darkRed	
36784ee7013557eacc6c448c0729d96f	2460	Pw,Qb,Bw,Rw,Pb,Qw,Bb,Qb,Rb,,,,,,,Pw,Bw,,,,,,,Qw,Qw,,,,,,,Bb,Pw,,,,,,,Rw,Rw,,,,,,,Pb,Bb,,,,,,,Kb,Nw,Nb,Pw,Kb,Bw,Nw,Pb,Kb	lightRed	
36c2fb9a80de2de558870f5266f01ccd	1100	Rb,Qb,Pb,Rb,Bw,Qw,Pw,Kw,Rb,,,,,,,Qw,Bw,,,,,,,Pw,Qw,,,,,,,Rb,Pw,,,,,,,Bw,Rw,,,,,,,Qb,Bb,,,,,,,Pb,Qw,Kw,Bb,Nb,Pw,Kb,Bw,Kb	lightGray	
36d34d780c83fd95e60089e2c93fff1a	915	Qb,Kb,Pb,Nw,Bb,Kw,Pw,Kb,Kb,,,,,,,Rb,Pb,,,,,,,Pw,Nw,,,,,,,Qb,Bb,,,,,,,Bw,Kw,,,,,,,Rw,Pw,,,,,,,Pb,Qb,Pw,Qw,Bb,Rw,Pb,Qb,Qb	lightRed	
370283a6155b201df9a2d48cbbc2f811	1851	Nw,Qb,Kw,Rb,Nw,Qw,Kb,Pw,Pb,,,,,,,Bw,Rw,,,,,,,Nb,Bw,,,Bb,Bb,,,Pb,Qb,,,Bb,Bb,,,Kb,Pw,,,,,,,Qb,Rb,,,,,,,Nw,Pb,Rb,Kb,Qw,Nb,Rw,Kw,Nb	lightGray	
3747d1d739d2b83e4e7a54e2ba4f613d	3195	Kw,Bw,Kb,Pb,Nw,Qb,Kw,Kb,Bw,,,,,,,Rb,Qb,,,,,,,Nw,Pw,,,,,,,Qb,Rb,,,,,,,Kw,Bb,,,,,,,Rw,Qw,,,,,,,Nb,Pw,Pb,Qb,Bw,Rb,Pw,Qw,Rw	lightGray	
37614238556131402429b0ccad6c5701	111	Rw,Nb,Qw,Kb,Rb,Nw,Qb,Nw,Kw,,,,,,,Pb,Rw,,,,,,,Rw,Nw,,,Kb,Kb,,,Bw,Qb,,,Kb,Kb,,,Qb,Kb,,,,,,,Pw,Rb,,,,,,,Rb,Rb,Kw,Pw,Nw,Bb,Kb,Pb,Bb	darkGray	
379514613600a46cd2e7692ab2779a95	723	Qw,Qb,Bw,Rb,Pw,Kw,Bb,Bw,Bb,,,,,,,Qb,Qw,,,,,,,Nw,Pb,,,,,,,Rw,Rw,,,,,,,Kw,Bw,,,,,,,Qw,Qb,,,,,,,Nb,Kb,Rb,Kb,Qw,Nb,Rw,Kw,Rb	lightGray	
379d823d56a9270d66b0a780f10bb19a	3999	Nb,Rw,Nb,Qw,Kb,Rb,Nw,Pw,Kb,,,,,,,Pw,Qw,,,,,,,Nb,Nw,,,,,,,Bw,Rb,,,,,,,Kb,Kw,,,,,,,Pb,Qb,,,,,,,Nw,Nw,Qw,Pw,Rb,Bw,Qb,Pb,Qb	darkRed	
37afd02c081409dcebc83cf6e99fa112	2172	Rw,Bw,Kb,Pb,Nw,Bb,Kw,Nw,Bb,,,,,,,Rw,Nw,,,,,,,Kw,Pb,,,,,,,Qb,Kb,,,,,,,Nw,Bw,,,,,,,Rb,Nb,,,,,,,Kb,Bb,Qw,Bb,Rw,Pb,Qb,Bw,Qb	lightRed	
37b1b039f5fc8a25e3cc8fb0855f4c76	2143	Rb,Nw,Qb,Kb,Rb,Nb,Qw,Bb,Kb,,,,,,,Rw,Qw,,,,,,,Pb,Nb,,,Rw,Rw,,,Qw,Rw,,,Rw,Rw,,,Nb,Kw,,,,,,,Rb,Qb,,,,,,,Pw,Kb,Qw,Pw,Rw,Bb,Qb,Kw,Nw	darkRed	
37b81249863f687591fb9c3c1422e629	2309	Bw,Pb,Qb,Bw,Rb,Kb,Qw,Qw,Pw,,,,,,,Kw,Kw,,,,,,,Rw,Bw,,,,,,,Nw,Nb,,,,,,,Qb,Pb,,,,,,,Kb,Kb,,,,,,,Pb,Nb,Kw,Bb,Nb,Pw,Kb,Bw,Rw	lightRed	
3821fa1e6710dabbb86b56191d563b9f	1082	Qw,Nb,Pw,Kb,Bw,Rw,Pb,Pb,Bw,,,,,,,Bw,Kb,,,,,,,Nb,Pw,,,Nw,Nw,,,Rw,Nb,,,Nw,Nw,,,Kw,Bb,,,,,,,Qb,Kw,,,,,,,Nw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw	darkRed	
38414089b31066e1e03fcbb77a174cc1	3687	Kb,Nb,Qw,Kw,Rw,Nw,Qb,Nb,Qw,,,,,,,Qw,Bb,,,,,,,Bb,Rw,,,,,,,Rb,Pb,,,,,,,Pw,Qb,,,,,,,Qb,Bw,,,,,,,Bw,Pw,Pb,Rw,Bw,Qb,Pw,Rb,Kb	lightRed	
38508a1466a670ef1addc77cf69caeb9	1317	Nb,Pb,Qb,Bw,Rb,Pw,Qw,Nw,Pw,,,,,,,Bb,Nb,,,,,,,Qw,Bb,,,Nw,Nw,,,Pb,Kw,,,Nw,Nw,,,Nw,Pb,,,,,,,Bw,Nw,,,,,,,Qb,Nw,Nw,Bb,Kw,Pw,Nb,Bw,Nb	darkGray	
385ba33da3c22f2c2c70db0f00e1d850	3098	Qb,Kw,Rw,Nb,Qw,Pw,Rb,Qw,Bw,,,,,,,Rw,Qb,,,,,,,Pb,Pw,,,,,,,Qw,Rb,,,,,,,Nb,Bb,,,,,,,Rb,Qw,,,,,,,Kb,Rw,Nb,Pw,Kw,Qb,Nw,Pb,Qb	darkRed	
386528ff4450882df57f4951b91acd64	3104	Kw,Pb,Kb,Bb,Nw,Pw,Qw,Kb,Kb,,,,,,,Pb,Pb,,,,,,,Rw,Rb,,,,,,,Bb,Bw,,,,,,,Kw,Kw,,,,,,,Pw,Pw,,,,,,,Rb,Pw,Kb,Pb,Rw,Bb,Qw,Pw,Kw	lightGray	
388357562c9a1651a89b2e0767b1fa8c	3246	Rb,Nb,Qw,Kb,Rb,Nw,Qb,Pw,Qw,,,,,,,Pw,Nb,,,,,,,Qw,Pb,,,,,,,Bb,Kb,,,,,,,Rw,Bb,,,,,,,Pb,Nw,,,,,,,Qb,Kb,Pb,Rw,Bw,Qb,Pw,Rb,Nw	darkGray	
38add6fa8747e6ab6fb235b1fbf1ea93	545	Pw,Nw,Rb,Kw,Qb,Bb,Rw,Rb,Rw,,,,,,,Pb,Bb,,,,,,,Kb,Qb,,,,,,,Qw,Pb,,,,,,,Nb,Rb,,,,,,,Pw,Bw,,,,,,,Kw,Pw,Kw,Bb,Nw,Pb,Kb,Qw,Qb	darkRed	
38eb89fc750b1bb92d7779fd2b929c55	3672	Pw,Kw,Rw,Nw,Qb,Kb,Rb,Rw,Qb,,,,,,,Pb,Bw,,,,,,,Qb,Rw,,,,,,,Nb,Pb,,,,,,,Rw,Qw,,,,,,,Kb,Bb,,,,,,,Qw,Qw,Qw,Nb,Rb,Kb,Qb,Bw,Rw	lightGray	
38fd18a54183b443f89cea317960cede	110	Qw,Nb,Bw,Kw,Pw,Nw,Bb,Rw,Qw,,,,,,,Rw,Pw,,,,,,,Rw,Rb,,,Rb,Rb,,,Rw,Bw,,,Rb,Rb,,,Rw,Qb,,,,,,,Rw,Pb,,,,,,,Rw,Pb,Bb,Rw,Pw,Qw,Bw,Nb,Rw	darkGray	
392735c5839e35bdedc2c4a37071c6c4	631	Pb,Pb,Qb,Bb,Rw,Pw,Qw,Rw,Kb,,,,,,,Pb,Bw,,,,,,,Kb,Nb,,,Rb,Rb,,,Bw,Pw,,,Rb,Rb,,,Nb,Kw,,,,,,,Pw,Bb,,,,,,,Kw,Rw,Qw,Pw,Rw,Bb,Qb,Kw,Qw	lightRed	
396ad9ae5d9f70d9692cc13dbc8acf08	3311	Rw,Kw,Qb,Nw,Rb,Kb,Qw,Pw,Bw,,,,,,,Bb,Kb,,,,,,,Nw,Pb,,,,,,,Pb,Nw,,,,,,,Kb,Bb,,,,,,,Bw,Kw,,,,,,,Nb,Kw,Rw,Bb,Qw,Pw,Rb,Bw,Qb	darkRed	
39aa825a3c98fc4694b6d23f927b6102	749	Qb,Rw,Bb,Kb,Pb,Rb,Bw,Bb,Rb,,,,,,,Rw,Pw,,,,,,,Pb,Qw,,,Rb,Rb,,,Qb,Bb,,,Rb,Rb,,,Bw,Rw,,,,,,,Rb,Pb,,,,,,,Kb,Rb,Kb,Bw,Nw,Pb,Kw,Bb,Rw	lightRed	
39b65be289521918ae4558df6e0e02a1	3401	Rw,Nb,Qw,Kb,Rb,Nw,Qb,Rb,Rb,,,,,,,Bw,Kb,,,,,,,Rb,Qb,,,Pw,Pw,,,Pb,Nw,,,Pw,Pw,,,Qb,Rw,,,,,,,Bb,Kw,,,,,,,Rw,Kb,Bw,Rb,Pw,Kw,Bb,Rw,Qb	lightRed	
39cc67b455433cbafcef80282daef4d2	277	Pw,Rw,Pb,Qb,Bw,Rb,Pw,Pw,Nb,,,,,,,Nw,Qw,,,,,,,Rb,Kb,,,,,,,Pw,Rb,,,,,,,Qw,Nw,,,,,,,Nb,Qb,,,,,,,Rw,Rb,Kw,Rw,Nb,Qw,Kb,Rb,Rb	darkRed	
39dbfcefdf0205d069ebd62a1e8ab6a0	3293	Qw,Kw,Qb,Nw,Rb,Kb,Qw,Pw,Bb,,,,,,,Bb,Kw,,,,,,,Rw,Pb,,,Pb,Pb,,,Pb,Nw,,,Pb,Pb,,,Qb,Bw,,,,,,,Bw,Kb,,,,,,,Rb,Kb,Rw,Kw,Qb,Nw,Rb,Kb,Nw	lightGray	
39e730a2f0a208aa63bdc5524ef7a0ea	2393	Nb,Bb,Rw,Pb,Qb,Bw,Rb,Kw,Kw,,,,,,,Rb,Qb,,,,,,,Nw,Nw,,,,,,,Qb,Rb,,,,,,,Kw,Kb,,,,,,,Rw,Qw,,,,,,,Nb,Bw,Nb,Rw,Kb,Qw,Nw,Rb,Kb	darkRed	
39ff9a816f2785435f29ec0fd9dbcd4f	3535	Pb,Bb,Kw,Pb,Nw,Bw,Kb,Qw,Pb,,,,,,,Pb,Nw,,,,,,,Rw,Bw,,,,,,,Bb,Kb,,,,,,,Qw,Pw,,,,,,,Pw,Nb,,,,,,,Rb,Qb,Pw,Kw,Qb,Nw,Rb,Kb,Bw	lightGray	
3a0522f8656460f13614bfaf8fb2f6b4	1196	Pw,Qb,Bw,Rb,Pw,Qw,Bb,Bw,Bb,,,,,,,Kb,Nw,,,,,,,Qw,Pw,,,Bw,Bw,,,Nb,Kw,,,Bw,Bw,,,Rw,Bw,,,,,,,Kw,Nb,,,,,,,Qb,Qw,Kb,Bw,Nw,Pb,Kw,Bb,Nw	lightGray	
3a148d042de8200255864b1ad4d933b3	1313	Kw,Rb,Nw,Bb,Kw,Rw,Nb,Qb,Pb,,,,,,,Pw,Kb,,,,,,,Rb,Bw,,,,,,,Bb,Nb,,,,,,,Kw,Pw,,,,,,,Pb,Kw,,,,,,,Nw,Nw,Qb,Kw,Rb,Nw,Kw,Kb,Kb	lightGray	
3a3477b4a963c0b27d93a72eb030bde5	2364	Qw,Nw,Bb,Kb,Pb,Nb,Bw,Pb,Pw,,,,,,,Rb,Rb,,,,,,,Pw,Bw,,,Qb,Qb,,,Qw,Qb,,,Qb,Qb,,,Bb,Pb,,,,,,,Rw,Nw,,,,,,,Pb,Nw,Nb,Bw,Kb,Pb,Nw,Bb,Kb	darkGray	
3a40db6887003ea14db2e1d20dfa82d7	3382	Nw,Pb,Nw,Bb,Kw,Pw,Rb,Kw,Bw,,,,,,,Pb,Nb,,,,,,,Nw,Pb,,,,,,,Bb,Kb,,,,,,,Kw,Qb,,,,,,,Pw,Nw,,,,,,,Nb,Rb,Rw,Nb,Qb,Kw,Rb,Nw,Pw	lightRed	
3a5ae5a83897c717c4cb55b436428a30	3039	Qw,Bw,Nb,Pb,Kb,Bb,Nw,Pb,Nb,,,,,,,Qw,Rw,,,,,,,Kb,Kb,,,Rb,Rb,,,Rw,Qw,,,Rb,Rb,,,Nb,Nw,,,,,,,Qb,Rb,,,,,,,Kw,Pw,Nb,Bw,Kb,Pb,Nw,Bb,Rw	darkGray	
3a5b8e6346ee9801a287d6d2016b4b9f	3486	Bb,Bb,Kw,Pb,Nw,Bw,Kb,Rw,Rb,,,,,,,Nw,Bw,,,,,,,Pb,Qb,,,Kb,Kb,,,Kw,Pb,,,Kb,Kb,,,Bb,Rw,,,,,,,Nb,Bb,,,,,,,Pw,Qb,Bw,Qb,Pb,Rw,Bb,Qw,Kb	lightRed	
3a5d641682ced00e8ee4fe4d01dc5892	2173	Qw,Kw,Qb,Bw,Rb,Pw,Qw,Bw,Qb,,,,,,,Rw,Pb,,,,,,,Nb,Rb,,,Qb,Qb,,,Qw,Bw,,,Qb,Qb,,,Kb,Qw,,,,,,,Rb,Pw,,,,,,,Nw,Rb,Rw,Pb,Qb,Bw,Rb,Pw,Nb	darkRed	
3a7ef7c22f7f03132d6a8935d3fcb404	1432	Rw,Pb,Qb,Bb,Rw,Pw,Kw,Rb,Rw,,,,,,,Nw,Rw,,,,,,,Qb,Rw,,,Rb,Rb,,,Kb,Rw,,,Rb,Rb,,,Rb,Rw,,,,,,,Nb,Rw,,,,,,,Qw,Rw,Nw,Qb,Kb,Rb,Nb,Qw,Qb	lightGray	
3b0189b7e89a2cbe6827a531d47c98ed	806	Nw,Pb,Nw,Bb,Kw,Pw,Nb,Qw,Nb,,,,,,,Qw,Qw,,,,,,,Pw,Kw,,,,,,,Rb,Rw,,,,,,,Bw,Nw,,,,,,,Qb,Qb,,,,,,,Pb,Qw,Pw,Kw,Bw,Nb,Rb,Kb,Pw	lightGray	
3b5c05dc91f24870ff0e5ebb46d6c937	3632	Rw,Bb,Rw,Pb,Qb,Bw,Rb,Qw,Bw,,,,,,,Kw,Nb,,,,,,,Qb,Pb,,,,,,,Nb,Kb,,,,,,,Rw,Bb,,,,,,,Kb,Nw,,,,,,,Qw,Pb,Kw,Pw,Nb,Bw,Kb,Pb,Rw	darkGray	
3bac2c2c2816747f672a1076521921fd	1716	Bw,Nb,Bw,Kw,Pw,Nw,Bb,Pw,Rw,,,,,,,Qb,Kw,,,,,,,Bw,Qb,,,Pb,Pb,,,Rw,Nw,,,Pb,Pb,,,Pb,Rb,,,,,,,Qw,Kb,,,,,,,Bb,Nb,Qw,Nb,Rb,Kb,Qb,Nw,Nb	darkGray	
